-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2013 through 11/30/2022 
Location: Latitude  -4.253   Longitude -69.935 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 104.47 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_KT             CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
PS                    MERRA-2 Surface Pressure (kPa) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX             MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN             MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_KT,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WD10M
2020,5,6,4.67,0.5,26.83,29.65,24.29,90.0,0.96,99.87,0.69,1.31,0.16,99.19
2020,5,7,4.62,0.49,26.27,28.66,24.25,93.06,10.65,99.99,0.77,1.02,0.24,117.25
2020,5,8,2.4,0.26,24.86,27.12,22.8,91.81,6.25,100.19,1.02,1.55,0.6,159.25
2020,5,9,2.76,0.3,24.28,27.43,21.43,88.5,0.04,100.16,0.77,1.16,0.34,148.81
2020,5,10,4.47,0.48,25.75,29.62,21.65,87.62,0.03,100.01,0.62,1.26,0.02,111.88
2020,5,11,5.22,0.56,26.85,29.65,23.58,89.62,14.13,99.85,0.66,1.2,0.23,88.62
2020,5,12,1.52,0.16,25.82,27.03,24.67,98.06,30.2,99.85,0.75,1.28,0.3,71.06
2020,5,13,3.28,0.35,25.68,28.35,23.91,94.31,5.24,99.9,0.6,1.05,0.32,49.5
2020,5,14,5.18,0.56,26.21,29.25,23.69,90.69,0.44,99.94,0.72,1.08,0.42,65.31
2020,5,15,4.89,0.53,25.98,28.61,23.28,92.0,13.41,100.04,0.78,1.16,0.27,125.19
2020,5,16,2.64,0.29,24.69,26.15,23.45,96.0,5.93,100.11,0.81,1.15,0.12,144.06
2020,5,17,4.43,0.48,25.53,28.27,22.45,91.25,3.38,100.03,0.69,1.43,0.09,127.06
2020,5,18,4.01,0.44,25.67,28.02,23.76,92.94,5.6,100.04,0.75,1.3,0.33,111.81
2020,5,19,4.18,0.46,25.1,27.65,23.27,95.88,20.49,100.04,0.64,1.08,0.29,80.19
2020,5,20,3.59,0.4,24.83,26.56,23.31,94.5,13.02,100.1,0.44,0.7,0.08,115.62
2020,5,21,5.88,0.65,26.11,29.22,22.98,90.31,5.72,100.0,0.62,1.21,0.14,119.0
2020,5,22,5.08,0.56,26.21,28.39,23.92,91.5,3.49,100.03,0.5,1.17,0.02,142.69
2020,5,23,5.69,0.63,26.17,29.02,23.73,92.81,11.36,100.12,0.68,1.27,0.16,113.62
2020,5,24,2.25,0.25,24.62,26.6,21.99,95.12,7.79,100.22,0.91,1.27,0.55,124.81
2020,5,25,2.58,0.29,23.53,26.95,20.75,88.56,0.27,100.22,0.7,1.04,0.41,158.56
2020,5,26,3.44,0.38,24.54,28.11,20.82,89.25,0.0,100.18,0.87,1.27,0.36,166.81
2020,5,27,4.63,0.52,25.15,28.75,21.73,89.69,0.0,100.03,0.9,1.23,0.36,173.75
2020,5,28,4.13,0.46,25.19,28.41,21.82,89.06,0.03,100.02,0.71,1.26,0.29,175.69
2020,5,29,4.06,0.45,25.16,27.58,22.83,92.06,2.61,100.03,0.59,1.19,0.19,179.0
2020,5,30,5.41,0.61,25.23,28.06,23.64,92.69,0.77,100.02,0.7,1.22,0.27,219.69
2020,5,31,3.69,0.41,25.15,27.34,22.58,94.12,9.95,100.08,0.67,1.3,0.09,234.56
2020,6,1,3.02,0.34,24.89,27.74,23.09,95.44,11.73,100.08,0.81,1.38,0.12,113.75
2020,6,2,5.13,0.58,25.48,28.51,22.8,93.56,6.96,99.97,0.9,1.42,0.24,40.94
2020,6,3,3.91,0.45,25.83,28.76,23.39,92.38,5.91,99.9,0.8,1.41,0.12,58.31
2020,6,4,3.77,0.43,25.55,28.32,23.64,93.94,4.42,100.0,0.72,1.24,0.41,101.12
2020,6,5,4.32,0.49,25.62,28.81,22.72,90.31,1.48,100.1,0.67,1.23,0.1,147.56
2020,6,6,5.73,0.65,25.71,28.71,22.39,90.12,4.59,100.18,0.69,1.44,0.16,155.06
2020,6,7,5.2,0.59,25.01,27.54,23.14,93.19,2.93,100.22,0.67,1.39,0.13,155.88
2020,6,8,1.61,0.18,24.43,27.33,22.24,94.38,15.23,100.2,0.89,1.46,0.23,315.62
2020,6,9,6.06,0.69,25.3,29.04,21.99,88.0,2.41,100.03,0.63,1.41,0.11,157.06
2020,6,10,5.84,0.66,26.26,29.49,23.13,84.69,0.0,99.98,0.39,0.7,0.09,67.81
2020,6,11,5.63,0.64,26.02,29.15,22.83,88.75,4.56,99.98,0.76,1.45,0.2,70.44
2020,6,12,3.14,0.36,25.06,27.89,23.12,93.62,1.42,99.91,0.77,1.16,0.3,41.0
2020,6,13,5.7,0.65,25.73,29.06,22.19,89.88,0.34,99.91,0.82,1.47,0.2,80.5
2020,6,14,4.67,0.53,25.25,27.53,23.3,94.38,20.68,100.13,0.88,1.28,0.27,98.25
2020,6,15,2.82,0.32,24.81,26.37,23.22,92.81,10.85,100.21,0.41,1.07,0.06,152.38
2020,6,16,4.57,0.52,25.25,28.44,21.85,91.0,4.48,100.12,0.81,1.38,0.2,186.38
2020,6,17,5.02,0.58,25.52,28.82,22.39,91.44,0.69,100.05,0.88,1.52,0.27,112.44
2020,6,18,4.33,0.49,25.54,28.75,22.9,90.81,3.37,99.99,0.88,1.4,0.32,70.0
2020,6,19,3.26,0.38,25.28,28.4,22.6,92.5,9.08,100.01,0.98,1.49,0.33,72.56
2020,6,20,4.79,0.55,25.61,28.64,22.99,91.0,3.29,100.03,0.7,1.3,0.11,90.69
2020,6,21,5.01,0.58,26.03,29.32,22.99,89.75,1.22,100.03,0.84,1.34,0.2,140.06
2020,6,22,3.79,0.44,25.81,28.6,23.4,92.31,6.25,100.01,0.77,1.37,0.11,224.38
2020,6,23,4.62,0.53,25.15,27.78,23.05,93.88,3.47,99.88,0.66,1.24,0.08,241.12
2020,6,24,4.77,0.55,25.05,27.72,23.31,93.38,3.67,99.82,0.79,1.42,0.2,224.38
2020,6,25,4.5,0.52,25.55,28.45,22.48,93.19,29.28,99.91,0.79,1.46,0.09,50.44
2020,6,26,4.49,0.52,25.41,27.96,23.55,93.12,12.52,99.92,0.77,1.31,0.09,164.88
2020,6,27,4.67,0.53,25.24,28.05,23.12,92.75,6.11,99.82,0.72,1.28,0.06,209.81
2020,6,28,4.42,0.51,25.76,28.96,23.37,90.25,1.82,99.81,0.79,1.41,0.22,82.62
2020,6,29,3.21,0.37,25.67,28.71,23.49,90.62,2.87,99.92,0.77,1.46,0.24,54.19
2020,6,30,4.36,0.5,25.05,27.88,22.64,93.38,18.74,99.91,0.8,1.42,0.19,44.38
2020,7,1,2.5,0.29,24.23,26.1,22.42,95.56,21.71,99.96,0.8,1.38,0.34,80.56
2020,7,2,4.75,0.54,25.05,28.53,22.52,90.38,1.04,99.87,0.75,1.16,0.38,55.75
2020,7,3,2.69,0.3,25.18,28.08,22.88,92.19,9.37,99.92,0.75,1.31,0.25,59.19
2020,7,4,3.45,0.39,24.8,26.96,22.56,92.69,11.51,99.89,0.59,1.21,0.17,175.31
2020,7,5,4.23,0.48,24.97,27.53,23.01,93.69,4.16,99.92,0.75,1.34,0.22,262.0
2020,7,6,3.82,0.44,24.7,27.4,22.76,93.69,1.61,99.98,0.73,1.39,0.13,148.0
2020,7,7,4.05,0.46,25.09,28.23,22.61,88.88,0.16,99.96,0.57,1.16,0.09,246.75
2020,7,8,5.52,0.62,25.51,29.06,22.43,89.38,0.03,99.91,0.88,1.44,0.3,177.25
2020,7,9,5.34,0.6,25.54,28.65,22.4,91.38,5.11,99.96,0.86,1.48,0.21,113.5
2020,7,10,3.05,0.34,24.56,26.73,22.62,93.44,2.19,100.07,0.71,1.26,0.08,152.38
2020,7,11,3.68,0.41,24.3,27.55,21.98,90.5,0.18,100.06,0.77,1.16,0.27,183.94
2020,7,12,4.58,0.52,25.39,28.78,22.59,86.06,0.27,100.03,0.6,1.49,0.16,109.69
2020,7,13,5.49,0.62,25.15,27.82,22.55,90.5,1.18,100.09,0.67,1.46,0.13,125.44
2020,7,14,5.11,0.58,25.01,27.63,22.98,93.62,8.88,100.08,0.74,1.16,0.28,137.75
2020,7,15,5.67,0.64,25.7,28.85,23.45,88.44,2.16,100.04,0.63,1.45,0.16,149.62
2020,7,16,5.38,0.6,25.58,28.91,21.83,89.0,2.27,100.01,0.75,1.28,0.09,183.25
2020,7,17,4.94,0.55,25.76,28.76,22.9,88.88,1.39,99.98,0.77,1.35,0.24,123.44
2020,7,18,3.6,0.41,25.27,28.34,22.8,92.06,0.88,99.9,0.73,1.2,0.24,89.69
2020,7,19,5.11,0.57,26.0,29.15,22.96,87.88,2.37,99.87,0.62,1.14,0.09,67.19
2020,7,20,5.23,0.59,26.12,28.82,23.74,88.25,0.83,99.86,0.7,1.09,0.24,90.88
2020,7,21,5.75,0.64,26.03,29.65,22.62,88.88,0.19,99.85,0.97,1.46,0.32,70.44
2020,7,22,5.35,0.59,25.71,28.95,22.78,88.94,0.02,99.85,0.72,1.4,0.19,80.62
2020,7,23,4.78,0.53,26.16,29.51,22.69,87.75,0.0,99.85,0.74,1.39,0.2,47.75
2020,7,24,4.38,0.48,25.47,27.69,23.44,93.31,7.89,99.92,0.63,1.34,0.12,54.94
2020,7,25,4.97,0.55,24.69,27.36,22.78,94.69,7.05,100.05,0.94,1.42,0.15,68.31
2020,7,26,4.55,0.5,24.89,28.07,22.19,92.31,2.37,100.13,0.97,1.45,0.38,175.0
2020,7,27,5.61,0.62,25.58,28.97,22.4,88.0,0.62,100.03,0.71,1.43,0.25,243.56
2020,7,28,5.24,0.58,25.8,28.65,22.78,89.94,15.23,99.94,0.73,1.33,0.05,195.0
2020,7,29,4.16,0.45,25.69,28.81,23.11,92.31,15.68,99.97,0.86,1.39,0.27,118.31
2020,7,30,5.78,0.63,25.69,29.55,22.7,90.25,1.34,100.0,0.95,1.31,0.51,117.19
2020,7,31,6.26,0.68,25.43,29.1,21.89,88.0,0.0,100.11,1.02,1.51,0.38,148.38
2020,8,1,6.14,0.66,25.2,28.98,21.65,88.31,0.0,100.15,1.03,1.42,0.4,153.19
2020,8,2,6.05,0.66,25.35,29.52,20.94,87.81,0.0,100.14,1.06,1.64,0.35,146.62
2020,8,3,5.68,0.62,25.38,29.43,21.4,88.56,0.0,100.28,1.09,1.52,0.49,135.44
2020,8,4,6.05,0.66,25.65,29.78,21.81,87.44,0.0,100.26,1.08,1.59,0.42,116.06
2020,8,5,6.01,0.65,25.76,29.5,21.44,84.44,0.05,100.11,0.9,1.57,0.31,115.5
2020,8,6,3.03,0.33,25.93,29.57,22.42,85.62,0.53,100.04,0.79,1.5,0.27,143.0
2020,8,7,3.68,0.4,25.91,29.05,23.36,90.69,8.31,100.15,0.74,1.22,0.22,95.62
2020,8,8,4.23,0.45,26.0,29.08,22.94,88.62,8.54,100.16,0.6,1.43,0.16,184.44
2020,8,9,3.72,0.4,25.94,28.9,22.49,87.19,8.44,100.11,0.51,1.42,0.06,189.94
2020,8,10,4.75,0.51,25.8,29.7,22.12,87.0,2.28,99.88,0.71,1.45,0.11,139.81
2020,8,11,4.65,0.49,26.69,30.33,23.35,86.5,0.09,99.69,0.7,1.45,0.16,64.88
2020,8,12,4.57,0.48,26.62,30.22,23.53,90.0,0.06,99.64,0.84,1.44,0.46,69.44
2020,8,13,4.81,0.51,26.6,29.76,23.76,89.25,0.42,99.62,0.88,1.52,0.21,44.56
2020,8,14,4.25,0.45,26.48,29.27,24.05,91.38,5.12,99.59,0.67,1.3,0.08,54.25
2020,8,15,4.98,0.52,26.71,29.76,23.9,88.31,1.39,99.63,0.75,1.42,0.18,30.69
2020,8,16,5.48,0.58,26.4,29.8,23.56,89.06,0.01,99.69,0.8,1.5,0.09,259.19
2020,8,17,3.47,0.36,25.98,29.86,23.11,91.25,36.43,99.72,0.73,1.42,0.15,315.88
2020,8,18,5.67,0.59,25.98,29.27,23.62,92.5,2.08,99.66,0.68,1.34,0.3,224.5
2020,8,19,5.84,0.61,26.9,30.6,23.08,88.69,0.0,99.62,0.94,1.51,0.31,18.25
2020,8,20,5.97,0.62,27.01,30.29,24.15,89.88,4.26,99.76,0.8,1.28,0.39,77.31
2020,8,21,1.41,0.15,24.82,27.24,20.13,96.06,36.95,99.95,1.05,1.7,0.52,173.75
2020,8,22,2.59,0.27,20.73,24.33,18.16,88.62,3.7,100.29,0.9,1.3,0.38,216.5
2020,8,23,2.65,0.27,23.08,26.98,18.5,84.94,0.01,100.13,0.68,1.29,0.16,194.0
2020,8,24,2.39,0.24,24.18,28.19,20.62,85.44,0.0,100.02,0.66,1.43,0.15,109.38
2020,8,25,5.98,0.62,24.56,28.95,20.19,85.81,0.0,99.91,0.84,1.55,0.11,111.31
2020,8,26,6.14,0.62,25.39,29.97,21.23,85.56,0.0,99.84,0.72,1.5,0.12,175.12
2020,8,27,4.34,0.45,26.35,30.41,23.38,88.0,0.04,99.88,0.62,1.3,0.19,250.94
2020,8,28,4.83,0.49,25.16,26.65,23.74,94.62,3.22,99.92,0.66,1.45,0.23,302.88
2020,8,29,5.04,0.52,25.37,28.5,23.35,92.12,0.83,99.8,0.73,1.34,0.23,329.25
2020,8,30,5.21,0.53,25.39,29.31,22.42,90.5,1.99,99.82,0.79,1.18,0.39,97.12
2020,8,31,6.03,0.61,25.4,28.96,22.63,89.25,0.53,99.96,0.48,1.16,0.06,98.25
2020,9,1,4.62,0.47,25.63,27.77,23.55,91.94,10.91,99.99,0.51,1.23,0.12,211.5
2020,9,2,5.63,0.57,24.99,27.75,22.87,91.38,13.03,99.86,0.72,1.43,0.05,157.31
2020,9,3,5.37,0.54,26.02,29.44,22.76,86.44,5.98,99.79,0.62,1.25,0.17,139.06
2020,9,4,5.68,0.57,26.7,29.95,24.03,87.81,13.4,99.83,0.67,1.04,0.3,93.69
2020,9,5,3.97,0.4,26.24,28.46,24.58,92.25,12.33,99.89,0.59,1.32,0.05,52.94
2020,9,6,5.95,0.59,26.47,29.82,24.1,89.5,3.48,99.77,0.71,1.44,0.2,203.56
2020,9,7,5.72,0.57,26.99,30.41,23.3,87.19,3.48,99.59,0.67,1.35,0.2,172.31
2020,9,8,5.77,0.58,26.64,29.3,24.6,90.31,1.66,99.64,0.85,1.48,0.25,51.44
2020,9,9,3.92,0.39,25.76,27.99,24.02,91.75,0.05,99.91,0.58,1.27,0.1,97.12
2020,9,10,4.03,0.4,25.96,29.4,23.15,90.25,2.16,100.01,0.83,1.43,0.23,220.5
2020,9,11,4.76,0.47,25.7,29.02,23.05,90.38,0.16,99.78,0.79,1.42,0.09,200.88
2020,9,12,5.24,0.52,26.17,29.63,22.97,88.94,0.04,99.7,0.94,1.39,0.25,97.62
2020,9,13,5.45,0.54,27.08,30.34,23.99,86.25,2.61,99.8,0.72,1.23,0.29,80.56
2020,9,14,4.88,0.48,26.25,29.56,24.13,90.06,8.22,100.0,0.69,1.46,0.14,145.5
2020,9,15,2.17,0.21,25.1,27.47,23.64,94.06,3.99,100.01,0.67,1.41,0.05,277.31
2020,9,16,3.11,0.3,25.51,29.15,22.48,90.81,0.14,99.85,0.7,1.23,0.34,249.25
2020,9,17,5.35,0.52,26.28,30.2,22.77,87.06,0.0,99.75,0.8,1.59,0.34,40.75
2020,9,18,5.64,0.55,26.94,30.54,22.92,86.25,2.35,99.75,0.77,1.41,0.27,52.06
2020,9,19,4.92,0.48,26.88,29.72,24.65,89.62,4.03,99.78,0.7,1.39,0.27,57.5
2020,9,20,6.15,0.6,26.46,28.76,24.48,92.19,1.11,99.79,0.63,1.38,0.05,209.25
2020,9,21,4.16,0.41,26.58,28.76,24.46,91.44,5.88,99.81,0.62,1.2,0.22,180.25
2020,9,22,5.33,0.52,26.11,28.77,23.51,91.62,5.15,99.84,0.85,1.46,0.19,124.56
2020,9,23,5.51,0.53,26.34,29.44,23.62,88.88,0.05,100.03,0.75,1.35,0.24,116.75
2020,9,24,4.88,0.48,26.08,29.59,22.78,88.38,10.12,100.13,0.57,1.17,0.2,235.75
2020,9,25,5.79,0.56,25.4,28.48,23.13,91.94,7.89,100.05,0.84,1.53,0.33,310.0
2020,9,26,4.63,0.45,24.53,26.81,22.26,91.69,1.22,99.95,0.88,1.4,0.37,126.69
2020,9,27,6.19,0.6,26.05,30.26,21.82,85.06,0.04,99.7,0.75,1.54,0.28,250.94
2020,9,28,5.87,0.56,25.98,29.26,22.74,90.56,7.69,99.65,0.71,1.12,0.28,61.0
2020,9,29,2.98,0.29,25.25,27.55,23.73,93.62,29.78,99.84,0.6,1.12,0.13,79.25
2020,9,30,4.55,0.44,24.95,27.55,22.44,91.88,23.39,99.94,0.78,1.33,0.16,259.31
2020,10,1,4.8,0.46,25.43,29.23,21.78,89.44,5.99,99.82,0.86,1.48,0.31,231.19
2020,10,2,5.63,0.54,26.63,30.31,23.94,86.88,0.0,99.66,0.74,1.54,0.29,104.25
2020,10,3,5.99,0.58,27.36,30.59,22.55,82.56,0.0,99.74,0.7,1.47,0.31,65.12
2020,10,4,4.22,0.41,26.15,28.08,24.22,88.75,9.03,99.89,0.78,1.39,0.29,240.56
2020,10,5,4.64,0.45,24.58,27.68,21.83,91.81,3.23,99.98,0.9,1.38,0.5,303.06
2020,10,6,6.37,0.61,25.33,29.97,20.78,84.94,0.95,99.9,0.66,1.8,0.08,238.56
2020,10,7,4.19,0.4,25.8,29.15,22.01,89.69,0.1,99.94,0.82,1.55,0.33,212.19
2020,10,8,5.09,0.48,25.62,28.48,22.69,90.31,8.23,100.03,0.72,1.5,0.06,215.44
2020,10,9,5.87,0.56,25.61,29.48,22.51,89.62,1.46,100.02,0.66,1.35,0.27,247.0
2020,10,10,6.7,0.64,26.24,29.85,22.53,89.5,0.02,99.95,0.76,1.28,0.33,195.06
2020,10,11,6.7,0.64,26.44,29.85,23.33,91.38,1.99,99.81,0.7,1.38,0.32,47.12
2020,10,12,6.7,0.64,25.72,28.71,22.92,94.38,4.73,99.8,0.94,1.63,0.26,65.56
2020,10,13,5.43,0.52,25.66,28.69,23.03,93.75,3.73,99.74,0.84,1.36,0.28,86.81
2020,10,14,4.21,0.4,25.45,28.36,23.32,92.0,5.05,99.74,0.75,1.37,0.29,99.69
2020,10,15,4.66,0.45,25.73,29.32,22.78,90.62,3.99,99.8,0.77,1.49,0.09,141.75
2020,10,16,4.33,0.41,25.92,29.54,22.81,90.5,3.77,99.87,0.7,1.3,0.33,109.81
2020,10,17,5.39,0.52,26.14,29.72,22.89,87.25,4.29,99.8,0.73,1.33,0.19,84.0
2020,10,18,3.63,0.34,26.2,30.01,23.32,87.19,4.93,99.68,0.7,1.68,0.02,198.94
2020,10,19,4.72,0.45,26.37,30.11,23.0,88.81,2.45,99.59,0.84,1.54,0.16,60.94
2020,10,20,5.11,0.48,26.69,30.08,23.46,89.31,0.54,99.65,0.9,1.43,0.4,79.56
2020,10,21,3.43,0.33,26.3,28.9,23.98,91.94,16.67,99.83,0.67,1.19,0.16,109.0
2020,10,22,3.52,0.34,25.44,27.88,23.56,92.06,3.18,99.92,0.5,0.91,0.26,160.5
2020,10,23,4.24,0.41,26.04,29.32,22.68,89.0,0.14,99.86,0.72,1.33,0.11,178.12
2020,10,24,6.27,0.59,26.43,30.04,23.53,87.12,0.2,99.75,0.8,1.52,0.23,194.44
2020,10,25,4.29,0.41,26.08,28.84,23.23,92.19,7.29,99.72,0.57,0.85,0.35,40.69
2020,10,26,4.82,0.46,26.61,29.94,24.01,90.0,1.29,99.61,0.84,1.41,0.33,38.12
2020,10,27,4.78,0.45,26.69,29.57,24.05,90.94,0.77,99.48,0.67,1.11,0.25,40.62
2020,10,28,4.42,0.42,26.95,29.58,24.46,89.38,2.25,99.37,0.69,1.49,0.16,181.56
2020,10,29,4.55,0.43,26.67,29.35,24.74,92.56,9.08,99.47,0.74,1.34,0.28,61.69
2020,10,30,5.05,0.48,26.04,28.58,24.08,94.88,25.08,99.59,0.77,1.07,0.35,172.19
2020,10,31,2.48,0.23,24.68,26.85,22.83,91.56,9.22,99.85,0.62,1.06,0.2,217.0
2020,11,1,4.02,0.38,26.12,30.26,22.0,87.25,0.0,99.72,0.62,1.36,0.14,118.69
2020,11,2,6.18,0.59,26.65,30.12,23.74,89.25,0.0,99.59,0.8,1.3,0.44,151.06
2020,11,3,6.48,0.62,27.31,30.69,23.8,86.38,0.0,99.6,0.59,1.26,0.04,52.38
2020,11,4,5.74,0.55,27.15,30.18,24.12,91.31,2.62,99.67,0.71,1.27,0.3,57.0
2020,11,5,5.77,0.55,27.05,30.2,24.41,90.94,1.05,99.53,0.62,1.33,0.1,44.69
2020,11,6,5.6,0.53,26.39,28.49,24.43,93.12,7.08,99.51,0.61,1.33,0.04,77.44
2020,11,7,4.68,0.45,26.01,28.77,23.67,94.25,4.34,99.7,0.72,1.3,0.2,94.94
2020,11,8,4.4,0.42,26.2,29.52,23.32,87.56,4.98,99.8,0.63,1.45,0.1,116.69
2020,11,9,3.69,0.35,25.18,27.84,22.65,93.19,0.94,99.78,0.59,0.98,0.02,77.31
2020,11,10,3.72,0.35,25.49,27.85,23.73,93.88,4.35,99.77,0.66,1.17,0.23,64.75
2020,11,11,5.78,0.55,26.09,28.68,23.62,93.56,15.18,99.74,0.53,0.9,0.09,116.31
2020,11,12,3.97,0.38,25.7,27.83,23.98,95.5,6.24,99.77,0.78,1.39,0.05,191.94
2020,11,13,5.1,0.48,25.38,27.06,23.28,95.06,5.54,99.76,0.59,1.44,0.04,153.75
2020,11,14,4.77,0.45,25.68,28.64,23.14,91.69,0.34,99.66,0.66,1.41,0.09,65.75
2020,11,15,5.36,0.52,26.32,29.69,23.06,89.94,1.02,99.7,0.75,1.41,0.11,101.31
2020,11,16,5.11,0.49,25.82,28.58,23.76,91.31,3.94,99.79,0.64,1.24,0.09,108.94
2020,11,17,3.91,0.38,25.84,29.3,23.02,90.62,0.9,99.68,0.84,1.38,0.34,162.06
2020,11,18,5.27,0.51,26.01,28.88,23.55,91.38,0.58,99.61,0.78,1.44,0.23,58.31
2020,11,19,4.43,0.42,26.39,29.19,23.98,92.25,0.33,99.63,0.69,1.28,0.24,86.44
2020,11,20,3.69,0.35,24.94,26.56,23.7,94.38,12.71,99.81,0.65,1.09,0.25,251.81
2020,11,21,4.99,0.48,25.44,29.08,22.61,90.44,1.32,99.69,0.82,1.35,0.34,229.31
2020,11,22,5.05,0.48,26.6,29.4,23.62,87.56,1.38,99.66,0.52,1.2,0.08,85.25
2020,11,23,2.15,0.2,26.15,28.67,24.0,92.75,15.74,99.72,0.73,1.4,0.15,245.81
2020,11,24,5.12,0.49,26.78,30.19,23.54,88.88,2.19,99.66,0.65,1.3,0.04,164.62
2020,11,25,4.83,0.46,26.3,28.65,24.08,92.12,6.15,99.59,0.6,1.3,0.13,201.12
2020,11,26,2.49,0.24,26.03,28.67,24.53,92.5,4.23,99.58,0.69,1.01,0.27,30.44
2020,11,27,5.13,0.49,25.76,28.29,23.67,91.0,10.53,99.64,0.75,1.35,0.27,31.62
2020,11,28,2.74,0.27,25.3,27.63,23.37,94.44,6.02,99.8,0.64,1.31,0.05,49.25
2020,11,29,5.2,0.5,26.08,29.39,22.94,89.12,0.4,99.86,0.8,1.27,0.17,116.62
2020,11,30,4.51,0.44,25.82,28.67,23.43,91.12,2.13,99.78,0.7,1.17,0.27,125.44
2020,12,1,5.65,0.55,25.4,27.88,23.69,93.19,2.81,99.79,0.7,1.19,0.13,51.06
2020,12,2,5.28,0.51,25.94,29.6,22.46,90.94,6.86,99.67,0.77,1.33,0.39,50.19
2020,12,3,1.92,0.19,25.05,26.42,23.67,97.06,28.03,99.74,0.57,1.34,0.07,117.56
2020,12,4,5.03,0.48,26.26,29.37,23.08,91.31,16.74,99.77,0.68,1.29,0.23,83.0
2020,12,5,3.58,0.34,25.52,27.04,23.58,95.0,11.49,99.93,0.7,1.42,0.31,167.25
2020,12,6,3.75,0.36,25.76,29.14,23.26,90.88,2.79,99.85,0.69,1.34,0.21,176.44
2020,12,7,4.66,0.45,26.38,29.94,22.92,88.75,0.04,99.8,0.7,0.99,0.26,119.31
2020,12,8,3.17,0.3,25.81,28.43,23.7,92.88,8.24,99.92,0.6,0.94,0.36,84.06
2020,12,9,5.96,0.58,26.23,29.37,23.82,89.19,3.65,99.87,0.66,1.38,0.17,175.81
2020,12,10,4.63,0.45,26.01,28.69,23.42,93.38,16.81,99.68,0.65,1.21,0.3,144.25
2020,12,11,4.52,0.44,26.18,29.62,23.52,90.88,6.91,99.61,0.76,1.41,0.27,58.31
2020,12,12,2.55,0.24,25.62,28.46,23.97,93.69,5.32,99.75,0.9,1.34,0.49,65.19
2020,12,13,5.32,0.52,25.79,28.35,23.33,90.88,5.12,99.82,0.66,1.37,0.12,36.56
2020,12,14,3.84,0.37,25.21,27.33,23.35,90.69,2.44,99.82,0.72,1.24,0.08,210.0
2020,12,15,5.88,0.57,25.54,28.98,22.91,91.12,5.53,99.66,0.7,1.16,0.34,128.69
2020,12,16,5.05,0.48,25.12,27.68,23.01,94.5,4.18,99.72,0.7,1.22,0.3,89.56
2020,12,17,4.83,0.47,25.66,28.58,22.94,93.06,63.68,99.78,0.8,1.39,0.22,116.38
2020,12,18,2.33,0.23,24.74,26.55,23.48,96.25,8.46,99.81,0.66,0.92,0.2,309.69
2020,12,19,5.02,0.48,26.08,29.73,22.94,87.69,1.03,99.64,0.63,1.45,0.06,229.31
2020,12,20,5.74,0.55,25.64,27.86,23.78,92.31,3.33,99.62,0.76,1.4,0.2,61.06
2020,12,21,4.48,0.43,25.87,28.65,23.69,92.94,2.43,99.78,0.72,1.24,0.32,52.19
2020,12,22,3.13,0.3,25.76,29.21,23.0,89.69,2.05,99.77,0.69,1.4,0.12,42.81
2020,12,23,5.1,0.49,25.06,27.43,22.93,95.62,7.36,99.71,0.9,1.37,0.27,114.06
2020,12,24,2.85,0.27,26.04,29.94,23.36,90.81,1.88,99.58,0.77,1.37,0.18,52.12
2020,12,25,5.8,0.56,26.42,29.48,23.65,90.19,1.58,99.44,0.57,1.2,0.05,132.81
2020,12,26,4.23,0.41,26.36,28.8,24.51,91.38,0.8,99.35,0.77,1.34,0.26,56.88
2020,12,27,3.65,0.35,25.57,27.55,23.96,93.44,6.75,99.53,0.71,1.01,0.31,139.56
2020,12,28,2.77,0.27,24.92,27.61,22.99,93.69,1.94,99.77,0.63,1.17,0.12,100.19
2020,12,29,4.39,0.42,25.27,28.87,22.72,88.06,0.16,99.74,0.67,0.8,0.56,47.75
2020,12,30,6.36,0.61,26.02,29.96,22.38,87.88,1.27,99.63,0.69,1.3,0.41,47.06
2020,12,31,6.2,0.59,25.8,28.76,23.31,91.94,4.97,99.67,0.88,1.33,0.4,82.88
2021,1,1,5.21,0.5,25.23,26.73,23.87,95.31,40.75,99.88,0.59,0.79,0.16,126.06
