-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2013 through 11/30/2022 
Location: Latitude  0.13   Longitude -67.089 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 98.27 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_KT             CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
PS                    MERRA-2 Surface Pressure (kPa) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX             MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN             MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_KT,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WD10M
2020,3,14,4.11,0.39,26.64,29.65,24.2,91.12,3.47,99.89,0.69,1.28,0.21,250.81
2020,3,15,4.67,0.45,26.33,29.08,24.25,90.75,5.79,99.87,0.7,1.25,0.2,178.75
2020,3,16,3.44,0.33,25.19,27.26,24.16,96.31,37.63,99.87,0.7,0.98,0.28,126.62
2020,3,17,5.56,0.53,26.3,29.91,23.31,92.44,4.94,99.76,0.73,1.09,0.25,137.94
2020,3,18,1.47,0.14,25.4,26.65,23.89,98.19,45.23,99.93,0.59,1.07,0.1,163.81
2020,3,19,4.71,0.45,25.24,28.33,22.65,93.25,4.09,100.0,0.56,0.89,0.23,116.81
2020,3,20,6.05,0.58,26.3,29.97,22.81,87.62,2.96,99.86,0.8,1.23,0.38,80.94
2020,3,21,6.4,0.61,25.88,28.58,23.42,93.31,3.47,99.83,0.82,1.2,0.21,110.0
2020,3,22,6.49,0.62,25.83,28.67,23.62,93.19,0.85,99.9,0.78,1.04,0.41,134.06
2020,3,23,5.16,0.49,25.99,28.29,23.9,93.25,2.13,100.04,0.67,1.05,0.07,181.25
2020,3,24,6.01,0.58,26.0,28.2,23.39,92.5,8.91,99.98,0.52,1.42,0.09,172.5
2020,3,25,3.2,0.3,26.4,29.59,23.67,92.12,7.52,99.76,0.77,1.25,0.23,113.56
2020,3,26,5.97,0.57,26.52,29.33,23.83,92.56,11.2,99.61,0.69,1.46,0.05,122.88
2020,3,27,5.41,0.52,26.47,28.9,24.55,94.75,8.6,99.53,0.74,1.39,0.3,127.25
2020,3,28,5.98,0.57,26.53,29.44,24.4,93.31,0.9,99.57,0.81,1.17,0.34,111.94
2020,3,29,3.11,0.3,26.39,28.69,24.37,93.5,7.46,99.73,0.81,1.27,0.45,130.06
2020,3,30,1.76,0.17,25.58,27.82,24.08,95.75,12.15,99.83,0.66,1.17,0.05,209.31
2020,3,31,4.86,0.47,25.38,27.69,23.53,94.81,26.58,99.78,0.72,1.13,0.14,173.88
2020,4,1,3.18,0.3,25.47,27.95,23.26,92.56,4.13,99.83,0.71,1.3,0.07,174.94
2020,4,2,4.26,0.41,25.92,28.53,23.66,93.06,7.56,99.95,0.69,1.13,0.2,170.62
2020,4,3,4.5,0.44,26.26,29.12,24.1,92.81,9.21,99.81,0.64,1.07,0.22,144.62
2020,4,4,4.04,0.39,25.82,27.73,23.98,96.0,22.04,99.71,0.71,1.34,0.12,167.19
2020,4,5,4.45,0.43,26.13,28.3,24.4,95.81,11.75,99.73,0.79,1.35,0.19,144.88
2020,4,6,4.24,0.41,26.29,28.68,24.52,96.06,3.34,99.85,0.83,1.24,0.3,149.75
2020,4,7,4.91,0.48,26.41,28.79,24.43,94.5,9.13,99.91,0.73,1.29,0.17,154.06
2020,4,8,4.05,0.39,26.31,28.62,24.55,94.56,6.39,99.89,0.78,1.09,0.3,162.5
2020,4,9,4.06,0.4,26.05,28.74,23.87,93.81,44.23,99.91,0.73,1.12,0.34,153.12
2020,4,10,3.7,0.36,25.72,27.94,24.16,95.38,5.41,99.9,0.66,0.95,0.27,154.88
2020,4,11,4.31,0.42,25.66,27.8,23.8,95.0,12.73,99.95,0.57,1.02,0.14,161.0
2020,4,12,4.58,0.45,26.16,29.54,23.74,92.31,1.33,100.02,0.63,0.91,0.21,141.56
2020,4,13,6.14,0.6,27.15,30.44,24.24,89.31,1.69,99.95,0.58,1.12,0.02,120.75
2020,4,14,2.96,0.29,26.12,27.6,24.82,96.44,11.69,99.84,0.71,1.05,0.24,105.44
2020,4,15,5.18,0.51,26.4,29.37,23.69,91.44,0.31,99.79,0.68,1.01,0.17,118.44
2020,4,16,5.89,0.58,25.82,28.02,24.08,92.25,0.01,100.02,0.78,1.11,0.41,124.81
2020,4,17,5.19,0.51,25.47,28.2,23.36,92.06,6.41,100.2,0.75,0.98,0.55,164.44
2020,4,18,3.49,0.34,25.13,28.29,22.69,92.25,10.48,100.22,0.76,1.11,0.36,156.62
2020,4,19,3.81,0.38,24.92,27.55,22.83,91.94,12.82,100.18,0.74,1.3,0.3,220.12
2020,4,20,3.95,0.39,25.73,29.18,22.66,89.19,0.65,100.07,0.59,1.15,0.12,255.94
2020,4,21,4.75,0.47,25.55,28.03,22.99,93.44,11.11,100.09,0.73,1.25,0.19,147.19
2020,4,22,2.25,0.23,24.88,26.55,23.55,96.94,29.5,100.08,0.67,1.16,0.05,230.94
2020,4,23,5.76,0.57,26.01,28.87,23.29,90.94,10.26,99.92,0.58,1.25,0.19,89.12
2020,4,24,3.79,0.38,25.73,27.73,24.15,94.62,6.9,99.86,0.66,1.37,0.09,158.44
2020,4,25,3.99,0.4,25.44,28.09,23.69,94.62,5.33,99.9,0.95,1.25,0.55,117.12
2020,4,26,5.44,0.55,25.99,29.17,23.5,91.75,0.61,100.02,0.7,1.12,0.26,111.44
2020,4,27,3.63,0.37,25.26,27.72,23.55,91.81,1.48,100.13,0.8,1.12,0.45,175.75
2020,4,28,6.17,0.62,26.33,29.69,23.02,88.12,0.19,100.01,0.66,1.2,0.09,159.5
2020,4,29,4.32,0.44,26.06,28.51,23.54,92.62,5.78,99.94,0.86,1.25,0.27,105.12
2020,4,30,3.74,0.38,26.1,29.14,24.01,93.38,4.83,100.02,0.8,1.23,0.42,126.81
2020,5,1,4.68,0.47,26.03,28.52,23.91,93.25,3.78,100.06,0.73,1.07,0.23,135.62
2020,5,2,4.25,0.43,26.12,28.63,24.26,94.12,10.55,100.03,0.79,1.08,0.56,146.31
2020,5,3,4.79,0.48,26.05,29.13,23.47,93.94,16.17,99.9,0.63,1.02,0.2,128.56
2020,5,4,1.92,0.2,25.79,27.65,24.05,95.88,18.37,99.8,0.65,1.12,0.08,141.44
2020,5,5,4.25,0.43,25.84,28.91,23.46,94.0,5.79,99.84,0.74,1.08,0.14,140.81
2020,5,6,5.72,0.59,26.12,29.05,23.9,91.31,0.69,99.94,0.8,1.27,0.5,131.0
2020,5,7,5.05,0.52,25.81,28.74,23.62,91.19,0.74,100.04,0.84,1.47,0.45,145.31
2020,5,8,2.76,0.28,24.37,25.11,23.04,96.19,6.63,100.2,0.82,1.28,0.07,128.31
2020,5,9,3.41,0.35,25.4,28.99,22.2,92.94,7.2,100.15,0.74,1.2,0.28,145.69
2020,5,10,4.35,0.45,26.3,29.26,23.96,93.81,13.12,100.04,0.71,1.0,0.31,136.88
2020,5,11,4.79,0.49,26.13,28.15,24.28,94.81,6.32,99.91,0.62,1.09,0.25,133.62
2020,5,12,2.71,0.28,25.6,26.89,24.37,97.88,16.19,99.92,0.84,1.29,0.3,136.44
2020,5,13,3.86,0.4,25.32,27.31,23.8,96.75,21.27,99.98,0.84,1.18,0.53,120.25
2020,5,14,5.22,0.54,25.88,28.98,23.51,92.38,5.15,100.0,0.74,1.02,0.32,121.25
2020,5,15,4.03,0.41,25.53,28.15,23.58,95.31,14.36,100.08,0.67,0.84,0.46,135.56
2020,5,16,5.36,0.55,25.35,28.28,23.09,92.56,2.95,100.13,0.75,0.98,0.49,139.12
2020,5,17,3.82,0.4,25.8,28.54,23.25,92.88,12.37,100.06,0.69,1.06,0.24,157.62
2020,5,18,4.65,0.48,25.42,27.62,23.76,95.88,25.39,100.08,0.68,1.07,0.2,130.56
2020,5,19,4.61,0.48,25.49,28.14,23.54,94.06,10.71,100.1,0.8,1.12,0.41,146.06
2020,5,20,4.55,0.48,25.71,28.78,23.36,92.19,8.63,100.1,0.62,1.05,0.14,133.25
2020,5,21,4.62,0.48,26.0,29.17,23.2,93.56,6.11,100.02,0.7,1.13,0.21,151.69
2020,5,22,5.26,0.55,25.76,27.94,24.09,94.81,7.08,100.07,0.66,1.06,0.15,119.56
2020,5,23,4.33,0.45,25.21,27.03,23.82,95.38,21.79,100.19,0.66,1.05,0.15,113.19
2020,5,24,5.93,0.62,24.92,27.55,23.15,95.31,19.12,100.21,0.74,1.0,0.49,140.19
2020,5,25,4.61,0.48,25.79,29.28,22.98,91.5,2.84,100.11,0.79,1.05,0.47,156.94
2020,5,26,2.83,0.3,25.31,27.94,23.46,91.94,2.56,100.17,0.86,1.25,0.3,153.75
2020,5,27,4.07,0.43,25.69,28.69,22.8,91.69,3.9,100.05,0.68,1.29,0.16,176.56
2020,5,28,4.56,0.48,25.47,27.31,24.1,94.38,19.23,100.04,0.47,0.95,0.09,227.69
2020,5,29,3.34,0.35,25.3,27.98,23.23,91.62,17.75,100.1,0.64,1.16,0.13,148.56
2020,5,30,5.24,0.55,26.48,29.65,23.65,88.0,0.35,100.04,0.6,1.03,0.23,81.12
2020,5,31,4.43,0.47,26.65,29.19,24.59,87.88,2.27,100.12,0.47,0.76,0.23,104.38
2020,6,1,3.91,0.41,25.02,26.85,23.37,95.0,18.27,100.17,0.57,0.89,0.27,308.75
2020,6,2,4.99,0.53,25.46,27.9,23.99,91.62,4.08,100.08,0.52,1.17,0.09,149.69
2020,6,3,5.77,0.62,25.68,28.9,23.12,90.62,0.9,99.98,0.88,1.33,0.26,111.62
2020,6,4,4.62,0.49,25.8,28.75,22.88,93.06,23.27,100.02,0.81,1.3,0.39,143.5
2020,6,5,6.08,0.65,26.41,29.56,23.92,91.69,9.78,100.09,0.88,1.2,0.27,131.69
2020,6,6,2.76,0.3,25.47,27.42,24.03,94.38,3.5,100.2,0.66,1.14,0.07,201.25
2020,6,7,4.62,0.49,24.33,25.95,22.9,96.75,33.87,100.31,0.61,0.9,0.21,203.44
2020,6,8,5.53,0.59,24.67,27.32,21.98,89.19,7.98,100.26,0.34,1.05,0.06,193.38
2020,6,9,4.61,0.49,25.73,28.79,22.67,87.81,5.93,100.1,0.55,0.97,0.19,173.94
2020,6,10,5.24,0.56,25.65,28.65,23.03,91.19,6.27,100.04,0.61,1.11,0.13,59.88
2020,6,11,2.35,0.25,25.69,28.51,22.85,90.12,25.07,100.1,0.53,1.4,0.06,63.19
2020,6,12,5.24,0.56,25.66,28.94,22.74,90.06,8.01,100.0,0.71,1.33,0.09,113.06
2020,6,13,4.96,0.53,25.24,27.86,22.87,92.44,4.78,100.01,0.78,1.1,0.31,114.44
2020,6,14,2.06,0.22,23.73,24.84,22.01,96.88,34.38,100.24,0.77,1.3,0.21,121.69
2020,6,15,5.83,0.62,24.98,28.59,21.84,89.5,10.01,100.22,0.67,1.27,0.15,162.25
2020,6,16,3.85,0.41,25.5,28.64,22.29,92.5,28.86,100.14,0.79,1.41,0.2,185.31
2020,6,17,3.17,0.34,24.48,26.32,23.05,95.56,41.74,100.18,0.8,1.2,0.44,110.81
2020,6,18,4.51,0.48,24.84,28.34,21.8,92.88,3.34,100.08,0.7,0.9,0.29,97.75
2020,6,19,4.56,0.49,25.21,28.1,22.63,92.62,7.14,100.1,0.72,1.21,0.33,106.69
2020,6,20,3.3,0.35,25.13,26.87,23.48,93.12,13.9,100.1,0.48,0.84,0.13,164.25
2020,6,21,4.74,0.51,25.26,27.44,23.03,93.31,23.58,100.11,0.69,1.2,0.15,119.75
2020,6,22,4.04,0.44,25.89,28.38,23.89,90.81,7.24,100.07,0.48,0.81,0.2,164.19
2020,6,23,4.08,0.44,24.68,26.02,23.01,92.69,9.66,100.01,0.4,0.98,0.03,210.81
2020,6,24,4.54,0.49,24.25,26.69,22.11,94.31,7.18,99.95,0.54,1.16,0.06,175.31
2020,6,25,4.63,0.5,24.8,27.94,22.05,92.44,8.36,100.01,0.77,1.39,0.14,116.88
2020,6,26,4.67,0.5,25.76,28.15,24.08,91.5,5.14,99.97,0.59,0.86,0.28,123.12
2020,6,27,4.43,0.48,26.05,28.62,22.97,91.44,18.74,99.83,0.56,1.12,0.19,127.38
2020,6,28,3.74,0.4,24.87,26.06,23.48,97.81,32.09,99.89,0.59,1.26,0.14,187.81
2020,6,29,4.56,0.49,25.12,28.19,22.3,92.12,5.63,100.0,0.55,1.14,0.02,88.5
2020,6,30,4.97,0.53,25.16,28.04,23.09,91.94,1.77,99.98,0.74,1.2,0.05,105.88
2020,7,1,4.62,0.49,25.3,28.37,22.54,91.5,1.8,99.98,0.86,1.3,0.34,133.62
2020,7,2,4.27,0.46,25.48,28.83,22.83,89.56,6.54,99.92,0.67,1.08,0.19,120.94
2020,7,3,4.61,0.49,25.54,28.76,22.86,92.81,10.22,99.93,0.77,1.25,0.38,169.38
2020,7,4,4.06,0.44,25.35,27.45,23.55,93.81,18.89,99.91,0.57,0.84,0.22,181.88
2020,7,5,4.1,0.44,25.15,27.86,23.31,94.0,17.17,99.96,0.57,0.95,0.16,139.19
2020,7,6,2.6,0.28,24.94,26.95,23.08,94.5,19.55,100.04,0.53,0.92,0.18,150.44
2020,7,7,4.44,0.48,25.64,28.66,22.84,89.88,3.12,100.03,0.52,1.07,0.1,149.88
2020,7,8,5.36,0.57,25.85,29.06,23.02,89.88,1.24,99.96,0.62,1.2,0.12,233.62
2020,7,9,6.03,0.64,25.62,28.87,22.8,91.5,3.42,100.01,0.88,1.3,0.41,127.19
2020,7,10,4.69,0.5,24.94,27.96,22.81,93.31,4.26,100.09,0.73,1.23,0.33,127.88
2020,7,11,4.0,0.43,25.14,27.89,23.21,89.75,0.21,100.1,0.65,1.06,0.25,159.31
2020,7,12,5.24,0.55,24.81,27.21,22.67,92.44,16.3,100.1,0.85,1.23,0.41,286.19
2020,7,13,5.51,0.59,24.63,27.44,22.76,94.19,5.55,100.15,0.73,1.27,0.05,209.0
2020,7,14,5.81,0.62,25.21,28.65,21.94,91.56,0.1,100.1,0.91,1.39,0.31,140.94
2020,7,15,4.51,0.48,25.3,27.7,23.27,90.38,9.64,100.1,0.65,1.23,0.12,141.19
2020,7,16,5.06,0.54,25.43,28.3,22.76,90.69,3.97,100.07,0.66,1.13,0.19,179.38
2020,7,17,4.91,0.52,25.46,28.38,23.24,92.12,0.72,100.01,0.64,1.11,0.17,157.31
2020,7,18,4.87,0.52,25.65,27.62,24.1,94.0,6.87,99.95,0.69,1.08,0.23,147.25
2020,7,19,3.75,0.4,25.02,27.05,23.19,95.88,19.39,99.94,0.66,1.29,0.13,142.44
2020,7,20,5.22,0.55,25.44,28.49,22.99,91.81,5.31,99.93,0.95,1.38,0.31,115.25
2020,7,21,5.09,0.54,26.07,29.34,23.44,88.19,1.55,99.92,0.75,1.26,0.27,103.94
2020,7,22,3.95,0.41,25.44,28.69,22.9,90.12,2.4,99.95,0.77,1.22,0.35,102.19
2020,7,23,3.66,0.38,25.08,27.75,22.69,91.12,3.57,99.97,0.44,0.9,0.02,105.81
2020,7,24,4.14,0.44,25.39,28.3,23.4,91.81,3.84,99.99,0.67,1.12,0.31,86.5
2020,7,25,4.66,0.48,25.15,28.05,22.31,90.69,3.73,100.09,0.83,1.37,0.27,94.56
2020,7,26,4.58,0.48,25.39,27.94,22.9,91.19,7.96,100.15,0.7,1.11,0.16,167.75
2020,7,27,5.1,0.53,25.58,28.64,22.96,93.25,23.8,100.06,0.74,1.23,0.27,201.38
2020,7,28,4.64,0.48,25.48,28.05,23.83,93.31,20.04,100.0,0.49,0.86,0.12,217.31
2020,7,29,4.55,0.48,25.84,28.59,24.04,91.69,13.43,100.01,0.63,1.21,0.08,156.25
2020,7,30,6.44,0.67,25.37,28.9,22.55,90.81,2.49,100.05,0.93,1.42,0.61,132.31
2020,7,31,6.21,0.64,24.83,28.79,20.62,88.12,0.0,100.12,0.97,1.48,0.09,158.5
2020,8,1,5.42,0.56,25.68,29.37,22.27,88.81,0.0,100.15,0.85,1.43,0.2,164.94
2020,8,2,5.18,0.54,25.71,29.13,22.38,89.0,0.33,100.17,0.91,1.42,0.31,163.88
2020,8,3,3.66,0.38,25.46,28.21,22.84,88.75,1.34,100.34,0.72,0.94,0.16,146.44
2020,8,4,3.67,0.38,25.92,28.92,22.33,85.31,1.64,100.35,0.5,1.23,0.12,192.0
2020,8,5,2.99,0.3,25.85,29.0,22.24,88.0,2.76,100.17,0.72,1.31,0.15,199.81
2020,8,6,4.57,0.47,25.5,28.19,23.51,92.69,16.33,100.09,0.95,1.2,0.42,158.38
2020,8,7,2.94,0.3,25.18,28.16,22.73,90.88,6.68,100.23,0.84,1.28,0.29,161.0
2020,8,8,3.55,0.37,25.62,29.03,22.37,89.0,0.88,100.24,0.7,1.34,0.08,171.31
2020,8,9,3.95,0.41,26.07,29.04,23.22,88.19,4.23,100.16,0.78,1.24,0.18,105.12
2020,8,10,4.05,0.41,25.82,28.14,23.91,91.81,3.97,99.95,0.57,1.16,0.07,111.94
2020,8,11,4.33,0.45,26.32,29.88,23.01,88.88,0.38,99.76,0.73,1.32,0.23,90.94
2020,8,12,3.97,0.41,26.35,29.62,23.9,89.31,0.06,99.73,0.8,1.09,0.48,104.62
2020,8,13,4.65,0.47,26.4,29.63,23.68,91.31,7.85,99.69,0.8,1.32,0.19,128.31
2020,8,14,5.37,0.55,26.6,29.58,24.58,90.81,7.54,99.65,0.8,1.23,0.31,144.75
2020,8,15,5.88,0.59,26.9,29.8,24.55,88.94,9.17,99.69,0.6,0.87,0.34,144.06
2020,8,16,4.69,0.48,26.53,29.37,24.62,90.69,13.64,99.74,0.55,1.12,0.09,200.38
2020,8,17,4.29,0.43,24.98,26.56,23.83,97.12,14.61,99.82,0.73,0.91,0.41,309.19
2020,8,18,4.5,0.45,26.12,29.73,22.81,88.69,0.3,99.78,0.59,1.16,0.23,150.38
2020,8,19,5.4,0.55,26.78,30.35,23.29,87.94,0.11,99.72,0.7,1.14,0.17,68.38
2020,8,20,5.89,0.59,26.87,30.35,23.39,90.69,0.86,99.81,0.91,1.55,0.38,111.38
2020,8,21,6.33,0.63,26.67,29.9,23.73,91.12,5.07,99.88,0.94,1.29,0.41,130.5
2020,8,22,1.84,0.19,25.55,28.37,23.94,92.5,7.82,100.05,0.91,1.44,0.45,202.31
2020,8,23,1.67,0.16,25.05,28.53,22.15,85.94,0.0,100.12,0.8,1.34,0.3,177.81
2020,8,24,2.46,0.24,25.44,29.22,22.29,87.69,0.0,100.02,0.73,1.29,0.18,149.81
2020,8,25,4.07,0.41,25.87,29.47,22.86,88.62,0.0,99.87,0.83,1.29,0.36,156.25
2020,8,26,5.02,0.5,25.47,27.7,23.48,93.25,6.04,99.87,0.67,1.08,0.28,189.75
2020,8,27,5.29,0.52,25.93,28.57,23.37,92.94,3.86,99.96,0.62,1.19,0.08,183.62
2020,8,28,5.74,0.57,25.67,27.44,23.86,95.56,5.33,99.94,0.66,1.28,0.28,249.25
2020,8,29,2.5,0.25,24.8,27.14,22.94,95.69,7.06,99.97,0.84,1.2,0.46,268.62
2020,8,30,4.62,0.46,24.57,28.11,21.73,90.62,2.19,99.95,0.69,1.24,0.29,177.75
2020,8,31,5.43,0.54,25.69,29.18,22.62,87.69,0.48,100.04,0.75,1.34,0.28,116.12
2020,9,1,6.4,0.63,25.89,29.08,22.95,89.75,1.04,100.03,0.88,1.26,0.34,126.19
2020,9,2,4.44,0.44,25.51,28.37,23.25,92.19,3.59,99.91,0.62,1.06,0.25,259.81
2020,9,3,6.2,0.61,25.57,29.01,22.77,91.44,1.52,99.85,0.73,1.26,0.14,212.25
2020,9,4,6.13,0.6,26.48,29.94,22.95,88.88,0.05,99.89,0.9,1.38,0.37,114.56
2020,9,5,5.41,0.53,27.36,30.29,24.15,86.69,0.85,99.94,0.58,1.12,0.25,122.44
2020,9,6,5.91,0.58,27.19,29.93,24.58,85.62,1.68,99.81,0.59,1.0,0.28,173.81
2020,9,7,5.9,0.58,27.02,30.18,23.6,86.5,0.37,99.67,0.6,1.23,0.13,163.56
2020,9,8,5.56,0.55,26.49,28.54,24.51,88.88,3.72,99.74,0.55,1.14,0.15,74.62
2020,9,9,5.53,0.54,25.99,29.08,23.41,89.31,13.31,99.96,0.63,1.09,0.07,222.56
2020,9,10,5.31,0.52,25.52,27.84,22.99,93.19,13.82,100.08,0.7,1.38,0.12,225.69
2020,9,11,5.68,0.55,26.08,29.81,22.77,87.5,0.26,99.87,0.56,1.37,0.03,246.38
2020,9,12,6.32,0.62,26.48,29.75,22.84,87.81,0.12,99.77,0.84,1.32,0.27,127.75
2020,9,13,5.86,0.57,26.47,29.48,23.71,91.62,0.07,99.84,0.86,1.37,0.37,124.5
2020,9,14,3.39,0.33,26.0,28.26,24.16,93.88,2.2,100.04,0.62,1.25,0.01,226.81
2020,9,15,4.87,0.48,25.6,28.55,23.62,93.69,8.07,100.08,0.72,1.29,0.3,294.0
2020,9,16,3.54,0.34,25.94,29.15,22.93,90.69,8.27,99.92,0.58,1.08,0.27,275.94
2020,9,17,5.86,0.57,25.86,29.09,23.12,91.12,1.46,99.85,0.77,1.35,0.07,223.5
2020,9,18,4.92,0.48,26.01,29.29,23.35,90.0,0.01,99.85,0.69,1.24,0.32,139.44
2020,9,19,4.81,0.47,26.05,28.3,23.58,91.25,1.22,99.86,0.64,1.24,0.2,144.25
2020,9,20,5.84,0.57,26.32,28.94,24.01,91.38,4.8,99.84,0.47,0.94,0.04,267.12
2020,9,21,6.13,0.59,26.44,29.12,24.12,92.25,2.83,99.86,0.73,1.23,0.07,264.56
2020,9,22,4.58,0.45,26.18,28.78,24.44,92.56,1.55,99.87,0.59,1.06,0.16,162.5
2020,9,23,3.75,0.36,25.95,28.58,24.05,94.0,9.02,100.05,0.71,0.97,0.27,168.5
2020,9,24,5.85,0.57,25.93,29.7,23.03,90.62,2.12,100.13,0.79,1.32,0.23,226.75
2020,9,25,5.14,0.5,25.37,27.55,23.53,95.69,16.36,100.12,0.65,1.17,0.15,258.69
2020,9,26,5.35,0.52,25.22,28.26,23.41,92.31,5.99,100.03,0.79,1.22,0.34,301.31
2020,9,27,4.19,0.41,24.88,27.86,22.65,92.81,1.27,99.82,0.7,1.21,0.04,175.31
2020,9,28,5.22,0.51,25.58,29.44,21.99,89.69,4.26,99.77,0.71,1.28,0.25,95.44
2020,9,29,6.46,0.62,25.75,29.56,22.65,90.62,2.67,99.86,0.79,1.21,0.38,119.62
2020,9,30,4.91,0.48,25.44,28.48,23.11,91.38,0.94,99.94,0.66,1.16,0.27,244.0
2020,10,1,4.08,0.39,25.73,28.96,22.25,89.56,9.09,99.83,0.64,0.95,0.19,224.94
2020,10,2,6.29,0.61,25.64,28.81,23.18,92.44,9.11,99.76,0.63,1.1,0.16,152.12
2020,10,3,5.81,0.56,26.62,30.12,23.26,88.81,1.7,99.77,0.82,1.12,0.35,117.62
2020,10,4,5.11,0.49,25.82,27.88,24.32,93.5,4.92,99.93,0.66,1.16,0.14,210.31
2020,10,5,4.47,0.43,25.32,27.74,23.23,92.25,4.91,99.97,0.73,1.14,0.28,253.88
2020,10,6,5.97,0.58,25.33,28.26,22.79,90.81,0.9,99.99,0.61,1.12,0.2,257.38
2020,10,7,5.76,0.55,25.59,28.19,22.26,90.81,5.28,99.98,0.7,1.34,0.03,227.88
2020,10,8,3.89,0.38,25.39,27.79,23.27,95.25,7.84,100.04,0.82,1.39,0.41,235.62
2020,10,9,4.88,0.47,25.27,27.67,23.47,93.69,4.43,100.1,0.69,0.95,0.26,296.25
2020,10,10,7.11,0.69,25.89,29.54,22.58,89.12,1.42,100.07,0.67,1.2,0.15,214.38
2020,10,11,6.29,0.61,26.28,30.08,23.01,90.62,3.4,99.9,0.76,1.25,0.28,115.38
2020,10,12,6.59,0.64,26.1,28.94,23.64,91.5,2.1,99.86,0.66,1.02,0.21,135.38
2020,10,13,6.19,0.6,25.75,28.17,23.17,91.44,4.44,99.84,0.58,1.34,0.09,149.31
2020,10,14,4.1,0.4,25.26,28.19,22.6,92.69,3.9,99.81,0.86,1.3,0.22,262.69
2020,10,15,5.86,0.57,25.46,28.73,23.05,92.94,7.17,99.86,0.66,1.33,0.05,205.56
2020,10,16,6.38,0.62,26.04,29.37,23.39,85.94,2.29,99.92,0.67,1.25,0.26,111.88
2020,10,17,6.14,0.59,26.67,30.33,22.76,87.56,0.22,99.82,0.75,1.38,0.04,144.75
2020,10,18,5.42,0.52,26.83,30.02,23.62,87.25,0.02,99.72,0.62,1.41,0.09,165.81
2020,10,19,3.5,0.34,26.06,28.94,23.94,92.0,2.33,99.66,0.59,1.27,0.09,156.06
2020,10,20,5.52,0.54,26.12,29.55,23.37,90.62,0.3,99.74,0.64,1.16,0.19,109.88
2020,10,21,5.47,0.53,26.7,29.98,23.84,90.12,5.91,99.86,0.69,1.18,0.28,110.88
2020,10,22,4.99,0.48,25.91,27.87,24.33,95.56,16.77,99.88,0.59,1.26,0.14,192.94
2020,10,23,4.48,0.44,25.57,28.45,23.5,94.06,7.81,99.92,0.73,1.2,0.36,250.94
2020,10,24,5.32,0.52,25.82,28.93,23.48,91.88,5.3,99.83,0.7,1.31,0.24,260.44
2020,10,25,5.48,0.54,25.31,26.9,23.87,95.06,5.08,99.85,0.6,1.13,0.22,269.44
2020,10,26,5.66,0.55,26.34,29.61,23.44,90.0,0.11,99.71,0.61,1.16,0.2,103.19
2020,10,27,6.04,0.59,26.51,29.55,23.28,91.19,0.01,99.58,0.7,1.34,0.06,123.0
2020,10,28,4.16,0.41,26.82,30.08,23.73,91.06,2.97,99.47,0.7,1.25,0.21,132.88
2020,10,29,5.18,0.51,26.34,29.2,24.37,93.56,9.78,99.54,0.66,1.24,0.18,113.0
2020,10,30,5.4,0.53,26.51,29.62,24.08,91.31,0.99,99.65,0.8,1.09,0.3,120.62
2020,10,31,2.0,0.2,25.47,27.22,24.1,95.81,40.81,99.85,0.77,1.1,0.55,146.5
2020,11,1,3.49,0.34,25.42,28.28,23.3,92.5,19.18,99.86,0.74,1.12,0.27,123.19
2020,11,2,5.57,0.55,25.53,28.62,23.0,92.62,2.5,99.72,0.74,1.22,0.34,163.38
2020,11,3,5.38,0.53,26.3,28.48,24.3,90.19,0.73,99.71,0.46,0.86,0.08,108.56
2020,11,4,4.31,0.42,25.87,28.28,24.08,95.12,10.42,99.83,0.7,1.23,0.08,164.75
2020,11,5,5.62,0.55,26.85,30.25,23.97,89.44,5.27,99.69,0.67,1.13,0.33,157.31
2020,11,6,5.78,0.57,26.4,29.23,23.5,90.75,0.04,99.58,0.76,1.29,0.13,104.81
2020,11,7,5.48,0.54,25.77,28.14,23.8,92.88,0.02,99.77,0.88,1.17,0.37,145.5
2020,11,8,5.31,0.52,25.98,29.19,23.33,90.88,5.48,99.87,0.7,1.33,0.18,229.19
2020,11,9,5.34,0.53,25.56,28.05,23.55,94.06,25.05,99.9,0.74,1.37,0.09,244.5
